content,rating
"kalo aplikasi blm siap, jng dulu di launching dech. daftar aja susah, muter trs..... mau periksa hrs daftar online. tp aplikasi nya masih busuk....",1
nice good,5
good,5
dan masih tetep ga bisa msk walaupun udh bener dan di daftar ulang dan jawabannya nik anda udh terdaftar TPI tetep ga bisa msk walaupun udh bener semua,5
"sejauh ini, ini yang paling jauh. sebagus ini, ini yang paling baik",5
sangat puas dengan layanan nya,5
mau pindah faskes sekarang gampang,5
Mau login saja susahnya...ampun dah,1
membantu tp ada sedikit yg ga praktis,5
mantap...,5
Aplikasi simple & sangat membantu,5
mudah di mengerti,5
"ngebug dan sangat buruk ,, suruh ngapdet Mulu ,, keluar sendiri mau login susah ,, kalau bikin aplikasi yang jelas donk",1
sangat membantu dan selalu diperbaharui biar semakin nyaman,5
terimakasih,5
"kesel bgt sama faskes tingkat pertama masa mau brobt jam 8 pagi kliniknya belum buka, trus stngah 11 ke klinik lagi malah dokternya udh istirahat, cape bolak balik klinik , gmn ini ya melayani masyarakat ko seperti ini? apakah bisa diubah sistem kerja nya diklinik putra gemilang cikampek??? saya sebagai pasien kecewa atas pelayanannya yg kurang maksimal !! trimakasih",1
Bagus,5
Sangat recommended,5
Bagus,5
"aplikasi buatan pemerintah banyak ga faedahnya, NIK gapernah ada di akun lain tapi ada nomer lain yg pegang NIK gw hadehh ditinggal off sebulan tiba² log out",1
aplikasi ribet kaga bisa discreenshoot pas pendaftaran online.. padahal fitur itu perlu kalau buat bukti yang sakit dirumah bisa kita daftarkan..,1
bagus,5
top,5
sangat sangat membantu dan berguna,5
"bagus, sangat membantu.",5
Sangat mudah menggunakannya terimakasih BPJS,5
"aplikasi sampah, mau verif wajah aja sudah bgt. sy padahal dah di tempat terang, saya sampe bela2in ke luar cm buat dpt cahaya, hasilnya nihil. apakah sy harus ke matahari dlu buat ambil selfie doang?",1
"Kenapa sekarang nomor antrian sudah tidak bisa di screenshot lagi, kalau fiturnya sudah mulai di batasi, minimal disitu kasih fitur download foto nomor antrian nya. Kalau antrian online harusnya gk hilang atau ada riwayatnya. Ini giliran mau di tunjukkin ke loket malah hilang terus gk ada riwayatnya 🫨. Masa kita bikin dari nol di tempat lokasi lalu di liatkan segera ke loket, apa bedanya sama datang langsung. Malah jadi gk berguna fitur ini. Liat aplikasi tix.id tuh contoh fitur online sempurna",2
"Di app harus masuk ulang, tapi setelah saya masukkan NIK dan Pasword selalu muncul keterangan kalau NIK dan pasword salah, padahal saya pastikan semua sudah sesuai. Akhirnya klik lupa sandi, tapi di sms tidaj pernah masuk kode OTP, kemudian klik lagi email, tapi gagal lagi karna tidak terdaftar, padahal dulu pernah masukkan email. Bagaumana solusinya? Sedangkan saya harus ambil antrian untuk ke faskes 1 dan rencana lanjut di RS",1
sip dah keren banget,5
siiip,5
sukses,4
"lupa password, mau diganti tp kode otp tidak dikirim2, akhirnya aplikasi tdk bisa dipakai.",1
sangat brmanfaat cara msuk nya juga sangat gampang ...terimaksih jkn kis brobat jd lbih mudah gak antri lama bisa daftar online...sukses trus,5
bpjs susah di buka sandi bner pas masuk lagi ga bisa kecewa,1
sangat bermanfaat,5
harusny kalau ss masih diperbolehkan,1
mohon info dong Mind.. Bagaimana cara cek untuk kepesertaan bpjs kita masuk pemutihan tunggakan atau tidak? terimakasih.,5
sangat membantu,5
ini aplikasinya nggak bisa di bukak kenapa yaa?,1
"Tombol ""masuk"" tidak bisa diklik sedangkan tombol ""fingerprint"" dan ""lupa kata sandi"" bisa diklik. Tolong diperbaiki!",1
sangat membantu,5
Tidak terhubung sma server rs mulu sma apaan tau ga bisa bisa buruk bgt nih,1
"apk apa ini ? bukan nya membantu , malah mempersulit , lalap log out , lalap minta log in",1
mantap,5
good,5
"tolong utk nomor antrian harus nya bisa di screenshot, karna aplikasi anda sering eror, biar lebih gampang ketika sdh d faskes, awal input sdh benar pas sdh d simpan nama yg tertera salah malah kepilih nama kepala keluarga pdhl yg sakit istri dan awal inlut yg di pilih nama istri, fungsi utama aplikasi ini memudahkan atau menyulitkan sih sbnrnya?",1
sangat membantu,5
terlalu rumit dan kadang aplikasi error,1
bagus sekali,4
oke,5
satpamnya sigap...,5
"pas mau daftar auto debit , Kirim Nomor Verifikasi tapi tidak ada nomor/kode yang masuk , udah di coba ke beberapa nomor Kartu tetep ga bisa , aplikasi gagal",1
apk bener2 gak guna mau login GK bisa kata sandi salah giliran ganti kata sandi katanya no hp belum terdaftar mau daftar ulang nik udah terdaftar suka2 yg punya apk aja merugikan,2
terima kasih,5
"mohon untuk di perbaiki aplikasinya, terdapat BUG dimana ketika aplikasi berubah tampilan dari potrait ke landscape, aplikasi akan ke lock di mode landscape dan tidak bisa kembali ke mode potrait, jadi harus close aplikasi dulu baru bisa normal lagi",1
"saya mendaftarkan BPJS kesehatan, dari tahun 2023, baru kali ini minta kode otp ga masuk"" giliran ganti nomor dan email sudah berhasil, tetep aja ga bisa verifikasi kode otp, malah alamat email belum terdaftar, pembaharuan aplikasi malah tambah parah bug Mulu",3
jadi lebih simple penggunaan nya,5
ok.... baik,5
sangat membantu sekali,4
pelayanan cepat,5
mantap,5
bagus,5
mantap semuanya mudah hanya lewat HP,5
terimakasih,5
pelayanannya jelek banget!! antrian selalu penuh. kacau,1
sangat bermanfaat dan memudahkan👍,5
apk bongko raiso dinggo,1
bagus,5
lumayan mempersulit setiap jadwal harus di update,2
"Aplikasi yang harusnya sangat membantu, tapi buat daftarnya saja sangat ribet. Padahal dibangunnya pake duit urunan peserta bpjs.",1
"tidak mau berharap sama apk yang dibuat pemerintah verifikasi susah, giliran jarang dibuka log out sendiri pas waktu login pun susah. dibuat efisien aja lah verifikasi wajah aja ditolak terus gimana mau daftar ke faskes kalau untuk verifikasi wajah aja susah. APK BROKEN 💩",1
"aplikasi sangat berguna,,simple & cepat merespon ... mantap sekali",5
sangat puas,5
Okeeeee.,5
"aplikasi nya jelek buat daftar aja susah, padahal no hp sudah dikirim tapi tidak ada otp yg masuk ke no hp,lewat SMS maupun lewat wa,aplikasi yang menyusahkan,sudah bayar tiap bulan BPJS kesehatan tapi dipersulit untuk berobat.",1
sipp. terimakasih,5
keren bermanfaat,5
"Aplikasi bagus, mempermudah. kembangkan terus.",5
mudah,1
"sangat membantu, praktis",5
ra mutu ra cetooo aplikasi bosok,1
Sistem error - kenapa kebanyakan aplikasi pemerintah kebanyakan busuk padahal anggaran besar 😁,1
bermanfaat dan mudah akses nya,5
kenapa sekarang susah sekali mau ambil antrean online????,1
Sangat membantu untuk kami yang sering pindah tugas👍😊,5
Ga bisa daftar faskes pertama. muncul notif pendaftaran ditutup.,3
bagus,5
apalah lama banget kalau salah masukin sandi harus nunggu 200detik itu gimana kalau orang lagi buru buru butuh malah disuruh nunggu 200 detik keburu mati orang yg butuh. belum lagi pas mau ganti pasword harus masukin no lagi kan bisa di catat di sistem tinghal milih no mana yg mau dipakek gimail mana yg mau dipakek buat kode verif. mana kode kadang gak masuk minta ulang kode nunggu 200detik. gini amat aplikasi negri mempermudah enggak mempersulit iya,1
butut,2
verifikasi wajah sering gagal,3
"maaf mau tanya, saya login di hp saya kan dengan 4 akun keluarga saya terus tiba-tiba gkbisa buka akun saya karenanya trlalu banyak akun yg dimasukkan ke peragkatnya jadi gimana yaa biar bisa masuk akun JKN saya ya",4
"Ok,,,sudah bisa,,,,hanya saja harus reset password,,,",4
Terbaik,5
Good,5
"udh sering log out sendiri, tapi pas mau masuk susah nya setengah mati...",1
oke,5
aplikasi tolol susah verivikasi wajah',1
the best memang,5
Aplikasi nya lumayan bagus,5
"sangat membantu, mempermudah urusan bpjs",5
la ko masuknya jdi susah,3
"kenapa setelah di update tidak bisa screenshot ya, padahal sebelumnya bisa",4
Aplikasi buruk. Sulit login. Kyaknya penegak hukum perlu audit proyek aplikasi BPJS Kesehatan.,1
lumayan dipermudah untuk pindah faskes,5
ok,5
"aplikasi buat rakyat apa bukan ini sih, 1. gagal 3x terblokir 2. tidak bisa login lebih dari 2 nik (gimana keluarga nya isi 7 hp nya cuma satu) makin update makin aneh.",1
kedepannya semakin lebih baik,5
"Kalau mau bikin upgrade App itu di tinjau dulu aplikasinya wifi saya spead 100mbps dibilang jaringan bermasalah, mau daftar online gbisa trs...!!!!",1
"mudah ,salah satu program pemerintah yang sangat membantu rakyat.",5
sangat membantu aplikSi ini,5
mantap,5
sangat puas,4
"udah masuk ko, keluar sendiri, terus login lagi sekarang sulit aneh, di persulit anjayyy",1
bagus banget... terimakasih jkn jadi bisa lebih cepat mengakses pelayanan kesehatan yang dibutuhkan,5
ok aja lah,4
ok,5
terbaik bagi saya jkn 2026 mudah mudahan lebih baik bintang 5,5
bagus,5
terbaik,5
membantu dalam verifikasi data bpjs,5
"aplikasi nya bagus tidak sulit untuk di akses dan mudah di pahami saat mengisi formulir segala urusan jadi mudah semoga di tingkatkan lagi untuk fitu"" yang lainnya",5
sangat mudah dan praktis,5
good,5
dengan mobile JKN berobat lebih mudah,4
tidak pakai lagi,4
tidak mudah alias sulit menggunakan apk ini tolong d perbaikin di tingkatin kemudahanya,2
"so far so good, tidak ngelag, fitur mudah digunakan",5
"dulu sudah daftar sudah di gunakan berkali-kali tiba-tiba keluar sendiri begitu mau masuk, anda belum terdaftar? yaelah gimana sih ini aplikasi",1
pelayanannya cukup baik,4
"aplikasi sampah, malah mempersulit",1
Usefull apps to get health public services,5
"bagus, cpat",5
"ribet! update dikit login ulang, ribet, orang lagi sakit hrus ribet dulu baru periksa!",1
ok,5
sangat membantu,5
nice,5
memuaskan,5
"ALANGKAH TERANG CAHAYA LAMPU, KAMERA JUGA STANDARD MASIH GABISA VERIF WAJAH.",1
kenapa saya tidak bisa masuk ke aplikasi ini ya padahal sebelumnya bisa. nanti kalau dah bisa di tambah bintangnya,3
"cepat, praktis sekali",5
"Setiap saya mengambil antrian selalu sudah di layanin padahal saya belum sama sekali di layanin, dan juga waktu tenggat antriannya masih lama tapi dapat pemberitahuan seperti di atas",1
oke,5
"sblm di update msh bsa daftar utk berobat, stlh di update jd gbsa di pake, menyusah kan aja, pasword smua udh bener tp ttp aja di tolak, mau nya apa sih aplikasi beginian. jd sebel sumpah",1
baru berea verifikasi ke anggotaan. berjalan lancar dan mudah.,5
bagus,4
mudah dan cepat,5
"data sering miskom, kurang simple, untuk orang awam susah, bukannya mempermudah jadi ribet. perlu pandawa lah, jkn lah. dll. ngeLag pula",2
uhh parah bukan'a gampang malah ribet malah bikin susah udh masuk berkali kali ga bisa verifikasi kirain bisa membantu tau'a malah susah payah,1
mantap sangat mudah untuk dapatkan antrian online,5
bagus sekali,5
mantap,5
sangat membantu...terima kasih...,5
"sekarang jadi lebih mudah, daftar lewat online, ga ribet, dan cepat",5
"g bisa login trs selalu gagal,perbaiki servernya",1
bagian ferivikasi nya suslit sekali sangat disayangkann .. tolong untuk admin jangan slow respon.,3
"tolong dong, masa minta OTP aja ga bisa dan lama banget",1
mantul,5
aplikasi sangat baik,5
Serba ribet,1
good,5
kenapa harus pake aplikasi kan bisa langsung ke rumah sakit nya udah mah aplikasi nya bobrok mau buat akun aja ribet aplikasi nyusahinnn,5
sangat memuaskan,5
memuaskan,5
ok,4
"awalnya sudah terdaftar dan login, email benar, password benar, nomor hp benar. setelah aplikasi diperbaharui tidak bisa login lagi, aplikasi mengatakan email dan nomor hp tidak terdaftar. nyusahin aja org mau berobat",1
verifikasi nmor hp lama banget masuknya,1
"ganti hp baru, mau masuk ke akun lagi nggk bisa. padahal nik sudah sama, nomor telepon sama, email juga sama... udah uninstall dan install lagi tpi tetep kaya gitu... update terbaru masih log out sendiri. dan masalah yang kemarin masih sama.. padahal nomor dan email tidak ganti. tolong dibenahi bapak/ibu. harus kirim aduan lewat email lagi, responnya tidak sesuai. payah payah payah.. kalo ada bintang mines, sudah ku kasih mines 5",1
aman dan terpecaya dari pemerintah daerah.,5
"setelah coba berkali"" akhir bisa login juga, semoga ditingkatkan lagi performa aplikasinya",5
"Tolong dong,diperbaiki,stlh pembaruan susah log in lagi.Di captcahnya tidak ada gambar yg bisa dipilih.Loading terus",1
terasa mudah sukses selalu jkn.😇,5
ok,5
baik,5
baik,5
"ribet, udah 3 bulan masih gk aktif, udah bayar katanya nunggu 24 jam baru aktif, besoknya ke kantor jawaban masih sama, ribet banget, bikin skck juga ribet, bpks harus aktif",1
praktis,5
cepat,4
aplikasi ribet. masukin kode. tpi lama dikirimnya. jangan belibet kalo mau di andelin,1
Ini saya login di suruh autodebit tapi giliran udh pilih malah error mulu gimana mau login nya susah banget,1
semoga bermanfaat,5
ok,5
mantap. Pelayan Harus di utamakan,4
"lambat banget , gakmasuk kode oto",1
semuanya jd mudah,5
buat perubahannya gampang bnget,5
sangat bagus. 👍🏻,5
pelayanan buruk...sudah bayar tp status masih tidak aktif...sudah 1 minggu padahal...komplain selalu disuruh ke kantor bpjs..repot sekali..harusnya kan sudah bisa di cek pembayarannya secara jaman sudah serba online..kurang canggih sekali.,1
ok,5
cepat ramah pelayanan kesehatan yang baik,5
Bagus,5
good,5
sangat membantu untuk berobat,5
sangat memudahkan,5
aplikasi menyusahkan,1
semoga menjadi pelayanan yg tidak tenang pilih,5
Rakyat dibiarin mati pelan2 gara2 verifikasi wajah yang tidak jelas,4
fast respon .,5
pasilitas bagus,5
kesehatan,5
"pelayanan bagus,,sesuai interupsi",5
semuanya secepat kilat,5
JKN ok👍,5
Rating kau hanya 3.4,4
baik,5
i love it,5
lebih spesifik tentang bpjs,5
"makin kesini aplikasi jkn payah makin gila, no nik sdh benar koq bisanya katanya salah.",1
gampang digunakan,5
luar biasa pelayanan BPJS di RS Imanuel bandar Lampung mudah dan cepat,5
mantap pelayanan sangat di utamakan,5
nice,5
"please update aplikasi biar lebih simple, saya mau ganti no hp baru buat verifikasi susah sekali, udah upload foto ktp terus swa foto ktp ribet amat padahal foto yg di upload udah hd masih ngga kebaca, minimal rubah metode fitur buat ganti no hp jadi lebih mudah dan simple, terimakasih semoga segera ada perbaikan!!",1
sangat membantu,5
"cukup bagus,aplikasinya,tp sering lelet",4
"Mempermudah pelayanan bpjs kesehatan, karena bisa dilakukan lewat online",5
tolong pelayanannya di perbaiki dari aplikasi sampai tenaga medis di tingkat bawah. aplikasi sampai puskesmas perlu ditingkatkan,1
good,5
mantapp,5
pembaruan malah ga bisa login dengan keterangan nomor NIK salah padahal udah bener,1
sangat membantu,5
kameranya agak ribet...,4
satset langsung selesai gooood,5
pelayanan nya cepat,5
Data pasien tidak ditemukan bagaimana maksudnya? Saya sudah dapat surat rujukan dari puskesmas & sudah ada di jkn tapi tidak bisa daftar antrian utk dokter RS,1
"tidak bisa ngambil antrian dikarenakan kata nya untuk kode Verifikasi harus lewa SMS bukan via wa, padahal itu dikasih 2 opsi lewat sms atau wa, tolong di perbaiki agar pengguna bisa memakai aplikasi ini",1
ini kenapa tidak bisa login ya captcha nya tidak muncul? apa sedang gangguan? mohon di perbaiki segera,5
sangat membantu,5
Sejauh ini aplikasinya oke.,5
aplikasi oke,5
puas banget,5
baik sekali,5
"mau daftar online malah muncul tulisan NIK mobile jkn anda tidak sesuai dengan NIK yang terdaftar di rumah sakit,dan juga rujukan dari faskes 1 masih aktif 3 bulan, ada ada aja ni apk mau mudah dengan daftar online malah sama aja dengan daftar tanpa online yang harus antri",1
mintak kode otp nya gak di kirim kirim padahal nomor yang di masukin udah bener,4
bagus,5
perubahan alamat di aplikasi tidak bisa merubah di kartu digital peserta JKN,4
mantap,5
kenapa sekarang setelah update ga bisa di screenshot dalam aplikasi nya ? jadi nyusahin orang lain yang sudah tua,1
Mantaaaaaaaaaaaaaapppppp Surantapppppppp 👍,5
alpikasi sangat membantu,5
"membantu bnget,,sangat mudah untuk dftarnya",5
terimakasih sudah membantu,5
aplikasi gak berguna ubah data saja gagal terus. ini itulah alasannya untuk apa ada aplikasi jkn klo ujung²nya harus dtg ke kantornya.,1
sangat membantu,5
"Belum menggunakan, semoga sehat terus.",5
mantap dapat diandalkan daftar kis buat anak langsung diproses cepat buat malam pagi udh diproses dan berhasl,5
aplikasi aneh daftar eror Mulu anj,1
sangat membantu,5
ok,5
"aplikasi mobile jkn ini bagus sekali, da mudah digunakan. fitur lengkap, ganti in dll mudah diroses",5
"saya sudah menikah, saat daftar pakai kartu keluarga lama, dan sekarang udah punya kartu keluarga baru, mau ubah dan menambah istri dan anak tidak bisa melalui aplikasi, mungkin kedepannya bisa lebih di permudah tanpa harus ke kantor BPJS lagi",4
susah login..,1
gak bisa ambil antrean pas waktu ambil suruh verifikasi nomer tapi pilihannya gada,3
great,5
cepat dan tidak ribet,5
makin sini makin parah pelayanan bpjs,1
Sangat Membantu Terima Kasih,5
Pertahankan dan tingkatkan terus. Aplikasi sudah sangat bagus.,5
"Fitur lupa sandi itu mending di ilangin aja! masa' kode verifikasi disuruh nunggu ampe 300 detik, kalian sakit jiwa ya?!? Nih solusi hemat biaya SMS dan waktu, itu tuh pegawai Dinkes daripada ngerjain administrasi yg gak jelas mending kalian ajarin cara ngereset akun biar kita selaku pasien kagak belibet dgn aplikasi",1
memudahkan untuk berobat,5
bagus sekali,5
"penannangan lambat 1 bulan cuma ganti nomor aja nggak di respon,",1
membantu sekali terimakasih,5
Bagus,5
"kalo emang gk bisa jkn daftar pake kartu Smartfren gak usah di acc kocak, server kondisiin dong, ini pelayanan masarakat banyak kasus yang pake Smartfren akunnya banyak yang error, pelayanan repot nya pada kurang baik, gak jelas juga saya tegaskan, kalo pame nomor Smartfren error terus, perbaiki jangan di acc yang daftar pake Smartfren,",1
